concept:instance,concept:event,concept:name,time:timestamp,lifecycle:transition,org:resource,org:role,org:unit,org:org
3fefddfd-db52-4299-984d-7e079ef0619b,5bcd58d0917c25df2e28fe5461cfcd26,tell sales assistant to call contact person of leads,2023-03-28T12:21:40.345+02:00,calling,u,manager,u,u
e365e017-2214-4ed3-b992-bae41917a662,041e20daef2baf0f7bc8d3b0e5b85c35,check open leads,2023-03-28T12:21:40.531+02:00,calling,u,manager,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,b5ec8282445dd6cd50384446d5cd2588,call customer,2023-03-28T12:21:40.724+02:00,done,u,sales assistant,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,42406ae0912a6e05473357b63870ac1f,send note to manager,2023-03-28T12:21:40.726+02:00,calling,u,sales assistant,u,u
2b8456c1-a483-495c-9020-07479c79e996,edf1b989c8516a7fe6d27b5d5f9be782,process lead,2023-03-28T12:21:40.893+02:00,calling,u,manager,u,u
2b8456c1-a483-495c-9020-07479c79e996,e9d5369ecfb89d049e0d6f04c85c684a,send note to manager,2023-03-28T12:21:40.889+02:00,done,u,sales assistant,u,u
c7c7d58b-8b7c-4c95-947f-90c2320c811d,fc5daf9f0607004d1221dee5ff54c190,process lead,2023-03-28T12:21:40.922+02:00,done,u,manager,u,u
c7c7d58b-8b7c-4c95-947f-90c2320c811d,72ad6af8bc66cc90223ecaa05bf638a7,call customer,2023-03-28T12:21:40.925+02:00,calling,u,sales assistant,u,u
132b87a4-99de-4d32-ab80-c4760ce8334c,624944937ea5b0fef0e8fcc199f851ff,call customer,2023-03-28T12:21:40.957+02:00,done,u,sales assistant,u,u
132b87a4-99de-4d32-ab80-c4760ce8334c,11540b85e3fd3498e9d6d574a913c91f,send note to manager,2023-03-28T12:21:40.959+02:00,calling,u,sales assistant,u,u
3fefddfd-db52-4299-984d-7e079ef0619b,5bcd58d0917c25df2e28fe5461cfcd26,tell sales assistant to call contact person of leads,2023-03-28T12:21:41.357+02:00,done,u,manager,u,u
3fefddfd-db52-4299-984d-7e079ef0619b,3e4c7ab049692cbaca1653d980630891,call customer,2023-03-28T12:21:41.363+02:00,calling,u,sales assistant,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,b82be5e933387c3bf3406164644cdac9,process lead,2023-03-28T12:21:41.496+02:00,done,u,manager,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,238b2463ce48d3fc4a19ff941f0176d0,call customer,2023-03-28T12:21:41.501+02:00,calling,u,sales assistant,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,d14bbe8dc7e247e6368365ff259a916d,process lead,2023-03-28T12:21:41.738+02:00,calling,u,manager,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,42406ae0912a6e05473357b63870ac1f,send note to manager,2023-03-28T12:21:41.732+02:00,done,u,sales assistant,u,u
59bce01d-1506-4e4b-93eb-e85929718e05,e8a51ece6755ace6ffd622e37cda0b96,call customer,2023-03-28T12:21:41.816+02:00,done,u,sales assistant,u,u
59bce01d-1506-4e4b-93eb-e85929718e05,495dcf77d1ee96d31fd13dda37d5e161,send note to manager,2023-03-28T12:21:41.821+02:00,calling,u,sales assistant,u,u
7a7d269a-173d-4473-9cf2-49fc321bb939,2ac493842dacdc484b3d650889a04886,call customer,2023-03-28T12:21:42.078+02:00,done,u,sales assistant,u,u
7a7d269a-173d-4473-9cf2-49fc321bb939,ae0b8eef63086a725a71221a6a495380,send note to manager,2023-03-28T12:21:42.081+02:00,calling,u,sales assistant,u,u
59bce01d-1506-4e4b-93eb-e85929718e05,495dcf77d1ee96d31fd13dda37d5e161,send note to manager,2023-03-28T12:21:42.827+02:00,done,u,sales assistant,u,u
59bce01d-1506-4e4b-93eb-e85929718e05,24c2e368b4da880708b5241d93b3c68e,process lead,2023-03-28T12:21:42.832+02:00,calling,u,manager,u,u
132b87a4-99de-4d32-ab80-c4760ce8334c,11540b85e3fd3498e9d6d574a913c91f,send note to manager,2023-03-28T12:21:42.965+02:00,done,u,sales assistant,u,u
132b87a4-99de-4d32-ab80-c4760ce8334c,e69731f07c07246f25ef72399da34853,process lead,2023-03-28T12:21:42.968+02:00,calling,u,manager,u,u
7a7d269a-173d-4473-9cf2-49fc321bb939,ae0b8eef63086a725a71221a6a495380,send note to manager,2023-03-28T12:21:43.088+02:00,done,u,sales assistant,u,u
7a7d269a-173d-4473-9cf2-49fc321bb939,5779db14f9b52a5da40f66c2f1596922,process lead,2023-03-28T12:21:43.094+02:00,calling,u,manager,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,1352cdde451af105678f8b7eee162cbc,select top five leads,2023-03-28T12:21:43.352+02:00,done,u,manager,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,fbf39febf0075e1ae39b9ca5a5fadd20,tell sales assistant to call contact person of leads,2023-03-28T12:21:43.357+02:00,calling,u,manager,u,u
1870e115-f243-4257-855a-251e81ec86d1,cfa42b5015da9c85ae92cd409ee01513,process lead,2023-03-28T12:21:43.864+02:00,done,u,manager,u,u
1870e115-f243-4257-855a-251e81ec86d1,3381321d8b1853578e72cb1dd61a4030,call customer,2023-03-28T12:21:43.871+02:00,calling,u,sales assistant,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,83906052d6a2cff40e5c4eccfc5e6516,send note to manager,2023-03-28T12:21:44.508+02:00,calling,u,sales assistant,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,238b2463ce48d3fc4a19ff941f0176d0,call customer,2023-03-28T12:21:44.506+02:00,done,u,sales assistant,u,u
c7c7d58b-8b7c-4c95-947f-90c2320c811d,72ad6af8bc66cc90223ecaa05bf638a7,call customer,2023-03-28T12:21:44.934+02:00,done,u,sales assistant,u,u
c7c7d58b-8b7c-4c95-947f-90c2320c811d,bd35f63e7763335c5d15c3879399745f,call customer,2023-03-28T12:21:44.938+02:00,calling,u,sales assistant,u,u
3fefddfd-db52-4299-984d-7e079ef0619b,3e4c7ab049692cbaca1653d980630891,call customer,2023-03-28T12:21:45.379+02:00,done,u,sales assistant,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,0c931c1f0af5218e75f2eab2599ac4be,check open leads,2023-03-28T12:21:45.425+02:00,calling,u,manager,u,u
3fefddfd-db52-4299-984d-7e079ef0619b,7d9020754b519a7cd67e7b030474e760,call customer,2023-03-28T12:21:45.387+02:00,calling,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,65a5edcfbdd55269af1c3e1fb21edb02,select top five leads,2023-03-28T12:21:45.559+02:00,calling,u,manager,u,u
e365e017-2214-4ed3-b992-bae41917a662,041e20daef2baf0f7bc8d3b0e5b85c35,check open leads,2023-03-28T12:21:45.553+02:00,done,u,manager,u,u
1870e115-f243-4257-855a-251e81ec86d1,3381321d8b1853578e72cb1dd61a4030,call customer,2023-03-28T12:21:45.880+02:00,done,u,sales assistant,u,u
1870e115-f243-4257-855a-251e81ec86d1,9553ba2e3ca3092127da19672ce6f9d1,send note to manager,2023-03-28T12:21:45.887+02:00,calling,u,sales assistant,u,u
2b8456c1-a483-495c-9020-07479c79e996,edf1b989c8516a7fe6d27b5d5f9be782,process lead,2023-03-28T12:21:45.897+02:00,done,u,manager,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,1c4f751659fcd6497a407b3a52758c1e,call customer,2023-03-28T12:21:46.373+02:00,calling,u,sales assistant,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,fbf39febf0075e1ae39b9ca5a5fadd20,tell sales assistant to call contact person of leads,2023-03-28T12:21:46.368+02:00,done,u,manager,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,83906052d6a2cff40e5c4eccfc5e6516,send note to manager,2023-03-28T12:21:46.519+02:00,done,u,sales assistant,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,9a12f83e5368a186d038af2061cf3ca7,process lead,2023-03-28T12:21:46.522+02:00,calling,u,manager,u,u
c7c7d58b-8b7c-4c95-947f-90c2320c811d,bd35f63e7763335c5d15c3879399745f,call customer,2023-03-28T12:21:46.947+02:00,done,u,sales assistant,u,u
c7c7d58b-8b7c-4c95-947f-90c2320c811d,10c5272f5ea9a52be810bf545a64f422,call customer,2023-03-28T12:21:46.954+02:00,calling,u,sales assistant,u,u
7a7d269a-173d-4473-9cf2-49fc321bb939,5779db14f9b52a5da40f66c2f1596922,process lead,2023-03-28T12:21:47.099+02:00,done,u,manager,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,0c931c1f0af5218e75f2eab2599ac4be,check open leads,2023-03-28T12:21:47.438+02:00,done,u,manager,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,799d7405b43b654699836373436095cb,select top five leads,2023-03-28T12:21:47.442+02:00,calling,u,manager,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,d14bbe8dc7e247e6368365ff259a916d,process lead,2023-03-28T12:21:47.744+02:00,done,u,manager,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,0a2b9dc064ce760c05382c09a102145a,call customer,2023-03-28T12:21:47.747+02:00,calling,u,sales assistant,u,u
59bce01d-1506-4e4b-93eb-e85929718e05,24c2e368b4da880708b5241d93b3c68e,process lead,2023-03-28T12:21:47.840+02:00,done,u,manager,u,u
59bce01d-1506-4e4b-93eb-e85929718e05,8f5278511baf57a41361558991f5d366,call customer,2023-03-28T12:21:47.847+02:00,calling,u,sales assistant,u,u
1870e115-f243-4257-855a-251e81ec86d1,9553ba2e3ca3092127da19672ce6f9d1,send note to manager,2023-03-28T12:21:47.895+02:00,done,u,sales assistant,u,u
1870e115-f243-4257-855a-251e81ec86d1,1c2f81dd1bac546464b8bb8f9ebe7cde,process lead,2023-03-28T12:21:47.902+02:00,calling,u,manager,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,1c4f751659fcd6497a407b3a52758c1e,call customer,2023-03-28T12:21:49.384+02:00,done,u,sales assistant,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,73bbb37c2e9954c38cc314aa56b93a63,send note to manager,2023-03-28T12:21:49.389+02:00,calling,u,sales assistant,u,u
3fefddfd-db52-4299-984d-7e079ef0619b,7d9020754b519a7cd67e7b030474e760,call customer,2023-03-28T12:21:49.396+02:00,done,u,sales assistant,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,799d7405b43b654699836373436095cb,select top five leads,2023-03-28T12:21:49.450+02:00,done,u,manager,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,3008658880a03d30d7befd127ede39ed,tell sales assistant to call contact person of leads,2023-03-28T12:21:49.452+02:00,calling,u,manager,u,u
3fefddfd-db52-4299-984d-7e079ef0619b,ef058aa6c66118eb7c4e6cffefeeddee,call customer,2023-03-28T12:21:49.403+02:00,calling,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,e92175fd9b30b2af807b6db2914d620e,tell sales assistant to call contact person of leads,2023-03-28T12:21:49.573+02:00,calling,u,manager,u,u
e365e017-2214-4ed3-b992-bae41917a662,65a5edcfbdd55269af1c3e1fb21edb02,select top five leads,2023-03-28T12:21:49.568+02:00,done,u,manager,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,a820afa9a0a011bcb18b2d233860758b,send note to manager,2023-03-28T12:21:49.761+02:00,calling,u,sales assistant,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,0a2b9dc064ce760c05382c09a102145a,call customer,2023-03-28T12:21:49.755+02:00,done,u,sales assistant,u,u
59bce01d-1506-4e4b-93eb-e85929718e05,8f5278511baf57a41361558991f5d366,call customer,2023-03-28T12:21:49.853+02:00,done,u,sales assistant,u,u
59bce01d-1506-4e4b-93eb-e85929718e05,81fc700af19c83d9796e57dba27a0b81,call customer,2023-03-28T12:21:49.858+02:00,calling,u,sales assistant,u,u
132b87a4-99de-4d32-ab80-c4760ce8334c,e69731f07c07246f25ef72399da34853,process lead,2023-03-28T12:21:49.973+02:00,done,u,manager,u,u
132b87a4-99de-4d32-ab80-c4760ce8334c,37c2413bc068acd91cd21a005f9459e4,call customer,2023-03-28T12:21:49.975+02:00,calling,u,sales assistant,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,3008658880a03d30d7befd127ede39ed,tell sales assistant to call contact person of leads,2023-03-28T12:21:50.455+02:00,done,u,manager,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,f2567664303ab1a9ca22020b5f2acc64,call customer,2023-03-28T12:21:50.459+02:00,calling,u,sales assistant,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,74ff84701558c6ae5c53d409a615cb47,process lead,2023-03-28T12:21:50.771+02:00,calling,u,manager,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,a820afa9a0a011bcb18b2d233860758b,send note to manager,2023-03-28T12:21:50.767+02:00,done,u,sales assistant,u,u
c7c7d58b-8b7c-4c95-947f-90c2320c811d,10c5272f5ea9a52be810bf545a64f422,call customer,2023-03-28T12:21:50.960+02:00,done,u,sales assistant,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,ef142e187e5e659c5d36a26933d3accf,process lead,2023-03-28T12:21:51.402+02:00,calling,u,manager,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,73bbb37c2e9954c38cc314aa56b93a63,send note to manager,2023-03-28T12:21:51.396+02:00,done,u,sales assistant,u,u
3fefddfd-db52-4299-984d-7e079ef0619b,fb39921bbabda49b4b53eee781299f93,call customer,2023-03-28T12:21:51.411+02:00,calling,u,sales assistant,u,u
3fefddfd-db52-4299-984d-7e079ef0619b,ef058aa6c66118eb7c4e6cffefeeddee,call customer,2023-03-28T12:21:51.409+02:00,done,u,sales assistant,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,9a12f83e5368a186d038af2061cf3ca7,process lead,2023-03-28T12:21:51.529+02:00,done,u,manager,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,51da809058af83ad1926e8e6d5bd9798,call customer,2023-03-28T12:21:51.534+02:00,calling,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,e92175fd9b30b2af807b6db2914d620e,tell sales assistant to call contact person of leads,2023-03-28T12:21:51.578+02:00,done,u,manager,u,u
e365e017-2214-4ed3-b992-bae41917a662,60fac3e6a5e834e10c6aa897f2a3b35a,call customer,2023-03-28T12:21:51.582+02:00,calling,u,sales assistant,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,4f512b0b9e517ce0ffb1643c700eff0e,check open leads,2023-03-28T12:21:51.755+02:00,calling,u,manager,u,u
132b87a4-99de-4d32-ab80-c4760ce8334c,37c2413bc068acd91cd21a005f9459e4,call customer,2023-03-28T12:21:51.980+02:00,done,u,sales assistant,u,u
132b87a4-99de-4d32-ab80-c4760ce8334c,bae42a80b1f5d24e84e0371e8535111a,call customer,2023-03-28T12:21:51.983+02:00,calling,u,sales assistant,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,c1134b68908942f5d150a105dd74a577,call customer,2023-03-28T12:21:52.467+02:00,calling,u,sales assistant,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,f2567664303ab1a9ca22020b5f2acc64,call customer,2023-03-28T12:21:52.464+02:00,done,u,sales assistant,u,u
1870e115-f243-4257-855a-251e81ec86d1,1c2f81dd1bac546464b8bb8f9ebe7cde,process lead,2023-03-28T12:21:52.906+02:00,done,u,manager,u,u
1870e115-f243-4257-855a-251e81ec86d1,3b8658a2776702d9bd05f4b84c3ef154,call customer,2023-03-28T12:21:52.909+02:00,calling,u,sales assistant,u,u
3fefddfd-db52-4299-984d-7e079ef0619b,fb39921bbabda49b4b53eee781299f93,call customer,2023-03-28T12:21:53.415+02:00,done,u,sales assistant,u,u
3fefddfd-db52-4299-984d-7e079ef0619b,628b996e5777f5a04f8026b5d4dce41a,call customer,2023-03-28T12:21:53.418+02:00,calling,u,sales assistant,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,51da809058af83ad1926e8e6d5bd9798,call customer,2023-03-28T12:21:53.545+02:00,done,u,sales assistant,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,dcd4c9432e904edb78d13675cfc693a7,call customer,2023-03-28T12:21:53.552+02:00,calling,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,60fac3e6a5e834e10c6aa897f2a3b35a,call customer,2023-03-28T12:21:53.588+02:00,done,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,60bfa137d09e689231d06fd1282c06a1,send note to manager,2023-03-28T12:21:53.590+02:00,calling,u,sales assistant,u,u
59bce01d-1506-4e4b-93eb-e85929718e05,81fc700af19c83d9796e57dba27a0b81,call customer,2023-03-28T12:21:53.864+02:00,done,u,sales assistant,u,u
132b87a4-99de-4d32-ab80-c4760ce8334c,bae42a80b1f5d24e84e0371e8535111a,call customer,2023-03-28T12:21:53.988+02:00,done,u,sales assistant,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,c1134b68908942f5d150a105dd74a577,call customer,2023-03-28T12:21:54.472+02:00,done,u,sales assistant,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,754889c7a4de8d91fa941dc96a87f1f7,call customer,2023-03-28T12:21:54.474+02:00,calling,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,60bfa137d09e689231d06fd1282c06a1,send note to manager,2023-03-28T12:21:54.595+02:00,done,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,2a5e47aa80024c65de3ef79c4ccaf32c,process lead,2023-03-28T12:21:54.599+02:00,calling,u,manager,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,4f512b0b9e517ce0ffb1643c700eff0e,check open leads,2023-03-28T12:21:54.778+02:00,done,u,manager,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,37bdbbe79de64d1aa61686dc7a4145a8,select top five leads,2023-03-28T12:21:54.782+02:00,calling,u,manager,u,u
1870e115-f243-4257-855a-251e81ec86d1,3b8658a2776702d9bd05f4b84c3ef154,call customer,2023-03-28T12:21:54.916+02:00,done,u,sales assistant,u,u
1870e115-f243-4257-855a-251e81ec86d1,f14605ae3b24ba71dc6ba9b339a48b22,send note to manager,2023-03-28T12:21:54.921+02:00,calling,u,sales assistant,u,u
1870e115-f243-4257-855a-251e81ec86d1,f14605ae3b24ba71dc6ba9b339a48b22,send note to manager,2023-03-28T12:21:55.928+02:00,done,u,sales assistant,u,u
1870e115-f243-4257-855a-251e81ec86d1,26fe3d39e75cd688594b8dace70dce2e,process lead,2023-03-28T12:21:55.934+02:00,calling,u,manager,u,u
3fefddfd-db52-4299-984d-7e079ef0619b,628b996e5777f5a04f8026b5d4dce41a,call customer,2023-03-28T12:21:56.422+02:00,done,u,sales assistant,u,u
3fefddfd-db52-4299-984d-7e079ef0619b,e5574850bb28d9a3f803de9c6a17a8b3,send note to manager,2023-03-28T12:21:56.426+02:00,calling,u,sales assistant,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,dcd4c9432e904edb78d13675cfc693a7,call customer,2023-03-28T12:21:56.557+02:00,done,u,sales assistant,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,1bf59be79f13146b15368d8e8901e054,call customer,2023-03-28T12:21:56.560+02:00,calling,u,sales assistant,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,74ff84701558c6ae5c53d409a615cb47,process lead,2023-03-28T12:21:56.777+02:00,done,u,manager,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,e11c74868dfe6efd15bd24cb8a8c6e17,call customer,2023-03-28T12:21:56.780+02:00,calling,u,sales assistant,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,724251be2ae79fb04a56d83041e96c6d,tell sales assistant to call contact person of leads,2023-03-28T12:21:56.791+02:00,calling,u,manager,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,37bdbbe79de64d1aa61686dc7a4145a8,select top five leads,2023-03-28T12:21:56.789+02:00,done,u,manager,u,u
3fefddfd-db52-4299-984d-7e079ef0619b,9ee2949fa0ba8cb7957b6ea80219c109,process lead,2023-03-28T12:21:57.438+02:00,calling,u,manager,u,u
3fefddfd-db52-4299-984d-7e079ef0619b,e5574850bb28d9a3f803de9c6a17a8b3,send note to manager,2023-03-28T12:21:57.431+02:00,done,u,sales assistant,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,52485c9732adb2e1853ddda43bf18de4,call customer,2023-03-28T12:21:57.485+02:00,calling,u,sales assistant,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,754889c7a4de8d91fa941dc96a87f1f7,call customer,2023-03-28T12:21:57.480+02:00,done,u,sales assistant,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,69f19ef768deb3bf11fb06fe5c1d45bc,check open leads,2023-03-28T12:21:58.173+02:00,calling,u,manager,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,ef142e187e5e659c5d36a26933d3accf,process lead,2023-03-28T12:21:58.407+02:00,done,u,manager,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,674c90603bb3882ed2a049a942006fc3,call customer,2023-03-28T12:21:58.409+02:00,calling,u,sales assistant,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,724251be2ae79fb04a56d83041e96c6d,tell sales assistant to call contact person of leads,2023-03-28T12:21:58.794+02:00,done,u,manager,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,212ca4ea0d9602823ba92a54643add83,call customer,2023-03-28T12:21:58.797+02:00,calling,u,sales assistant,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,e11c74868dfe6efd15bd24cb8a8c6e17,call customer,2023-03-28T12:21:59.788+02:00,done,u,sales assistant,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,61eb3339ddb22a0cee02c02f686e0f23,send note to manager,2023-03-28T12:21:59.799+02:00,calling,u,sales assistant,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,4a151859ab3df24c1380f759ee66790f,call customer,2023-03-28T12:22:00.418+02:00,calling,u,sales assistant,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,674c90603bb3882ed2a049a942006fc3,call customer,2023-03-28T12:22:00.413+02:00,done,u,sales assistant,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,f5b51348028972e69ce239de1619dfee,send note to manager,2023-03-28T12:22:00.500+02:00,calling,u,sales assistant,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,52485c9732adb2e1853ddda43bf18de4,call customer,2023-03-28T12:22:00.495+02:00,done,u,sales assistant,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,1bf59be79f13146b15368d8e8901e054,call customer,2023-03-28T12:22:00.569+02:00,done,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,2a5e47aa80024c65de3ef79c4ccaf32c,process lead,2023-03-28T12:22:00.604+02:00,done,u,manager,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,589c1c3779d37716cf5e00a4ffd3e574,send note to manager,2023-03-28T12:22:00.573+02:00,calling,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,d52f3defe15bbd5c61d2b413f3739a11,call customer,2023-03-28T12:22:00.606+02:00,calling,u,sales assistant,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,712971056cc28fb98953fe668c30671f,check open leads,2023-03-28T12:22:00.640+02:00,calling,u,manager,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,61eb3339ddb22a0cee02c02f686e0f23,send note to manager,2023-03-28T12:22:00.808+02:00,done,u,sales assistant,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,2fd20f8ef73c002be957fd890f144341,process lead,2023-03-28T12:22:00.818+02:00,calling,u,manager,u,u
1870e115-f243-4257-855a-251e81ec86d1,26fe3d39e75cd688594b8dace70dce2e,process lead,2023-03-28T12:22:00.937+02:00,done,u,manager,u,u
1870e115-f243-4257-855a-251e81ec86d1,b55d9bc30519ec5d438ceced1d0e4480,call customer,2023-03-28T12:22:00.941+02:00,calling,u,sales assistant,u,u
0d61dda9-5a5a-4235-9d5c-f2aec8081531,d45ba0d1aaa5250aa3dd7daefbd393b1,check open leads,2023-03-28T12:22:01.305+02:00,calling,u,manager,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,f5b51348028972e69ce239de1619dfee,send note to manager,2023-03-28T12:22:01.505+02:00,done,u,sales assistant,u,u
266374d4-2fe3-4bb7-b766-10c002d8a437,e0c7eb193bec156ba5f28453b7c0ad10,process lead,2023-03-28T12:22:01.509+02:00,calling,u,manager,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,212ca4ea0d9602823ba92a54643add83,call customer,2023-03-28T12:22:01.803+02:00,done,u,sales assistant,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,f0a16660ce8ca8eaee121995686e5c05,send note to manager,2023-03-28T12:22:01.809+02:00,calling,u,sales assistant,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,69f19ef768deb3bf11fb06fe5c1d45bc,check open leads,2023-03-28T12:22:02.195+02:00,done,u,manager,u,u
c455d29f-d946-486f-94b3-0a8b8c875d9c,c65e86aa7ea76806344d842a26bf1621,select top five leads,2023-03-28T12:22:02.207+02:00,calling,u,manager,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,4a151859ab3df24c1380f759ee66790f,call customer,2023-03-28T12:22:02.426+02:00,done,u,sales assistant,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,57630af2353ff828dd5a99156ef2b6ca,send note to manager,2023-03-28T12:22:02.432+02:00,calling,u,sales assistant,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,a06bd283b0cb342df69b87e3bea0fe76,process lead,2023-03-28T12:22:02.582+02:00,calling,u,manager,u,u
185e5937-dcd5-4b68-875a-2ecefdf4c734,589c1c3779d37716cf5e00a4ffd3e574,send note to manager,2023-03-28T12:22:02.579+02:00,done,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,d52f3defe15bbd5c61d2b413f3739a11,call customer,2023-03-28T12:22:02.611+02:00,done,u,sales assistant,u,u
e365e017-2214-4ed3-b992-bae41917a662,c5d13387807c89f463f64b5bc0d0819f,call customer,2023-03-28T12:22:02.613+02:00,calling,u,sales assistant,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,e9979bce40d27ca6d2a915f817234161,process lead,2023-03-28T12:22:02.822+02:00,calling,u,manager,u,u
52e6a6d2-a739-4250-be9d-2cc263505ad8,f0a16660ce8ca8eaee121995686e5c05,send note to manager,2023-03-28T12:22:02.816+02:00,done,u,sales assistant,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,57630af2353ff828dd5a99156ef2b6ca,send note to manager,2023-03-28T12:22:03.440+02:00,done,u,sales assistant,u,u
9869e5da-1a45-4903-86f7-962c8ca3b441,faa5105739e7735318c5c653240c677e,process lead,2023-03-28T12:22:03.444+02:00,calling,u,manager,u,u
3fefddfd-db52-4299-984d-7e079ef0619b,9ee2949fa0ba8cb7957b6ea80219c109,process lead,2023-03-28T12:22:03.446+02:00,done,u,manager,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,712971056cc28fb98953fe668c30671f,check open leads,2023-03-28T12:22:04.651+02:00,done,u,manager,u,u
f5aeeab1-3e29-4dd9-866f-8f43424f0d6a,fbb0ba61decb5534d1a1e253f4b80899,select top five leads,2023-03-28T12:22:04.655+02:00,calling,u,manager,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,2fd20f8ef73c002be957fd890f144341,process lead,2023-03-28T12:22:04.827+02:00,done,u,manager,u,u
2aebcdee-b502-4761-a6d7-0c8ba941909b,e9757a4cfe33fa61602b58c708ad06b7,call customer,2023-03-28T12:22:04.833+02:00,calling,u,sales assistant,u,u
